            Interval               Theta              Radial            Vertical
                   0                   0                   0             2.04748
                   0                   0                   0             2.04748
                   1           0.0317333           0.0317279             2.04698
                   2           0.0634665           0.0634239             2.04547
                   3           0.0951998            0.095056             2.04295
                   4            0.126933            0.126592             2.03944
                   5            0.158666            0.158001             2.03492
                   6              0.1904            0.189251             2.02941
                   7            0.222133            0.220311             2.02291
                   8            0.253866            0.251148             2.01543
                   9            0.285599            0.281733             2.00697
                  10            0.317333            0.312033             1.99755
                  11            0.349066             0.34202             1.98717
                  12            0.380799            0.371662             1.97585
                  13            0.412532            0.400931             1.96359
                  14            0.444266            0.429795             1.95041
                  15            0.475999            0.458227             1.93632
                  16            0.507732            0.486197             1.92133
                  17            0.539465            0.513677             1.90546
                  18            0.571199            0.540641             1.88873
                  19            0.602932             0.56706             1.87116
                  20            0.634665            0.592908             1.85275
                  21            0.666398            0.618159             1.83353
                  22            0.698132            0.642788             1.81353
                  23            0.729865            0.666769             1.79275
                  24            0.761598            0.690079             1.77121
                  25            0.793331            0.712694             1.74896
                  26            0.825065            0.734592             1.72599
                  27            0.856798             0.75575             1.70234
                  28            0.888531            0.776146             1.67803
                  29            0.920265            0.795762             1.65309
                  30            0.951998            0.814576             1.62754
                  31            0.983731             0.83257              1.6014
                  32             1.01546            0.849725             1.57471
                  33              1.0472            0.866025             1.54748
                  34             1.07893            0.881453             1.51975
                  35             1.11066            0.895994             1.49155
                  36              1.1424            0.909632              1.4629
                  37             1.17413            0.922354             1.43383
                  38             1.20586            0.934148             1.40437
                  39              1.2376            0.945001             1.37455
                  40             1.26933            0.954902              1.3444
                  41             1.30106            0.963842             1.31395
                  42              1.3328            0.971812             1.28324
                  43             1.36453            0.978802             1.25229
                  44             1.39626            0.984808             1.22113
                  45               1.428            0.989821              1.1898
                  46             1.45973            0.993838             1.15832
                  47             1.49146            0.996855             1.12673
                  48              1.5232            0.998867             1.09506
                  49             1.55493            0.999874             1.06335
                  50             1.58666            0.999874             1.03161
                  51              1.6184            0.998867            0.999899
                  52             1.65013            0.996855            0.968231
                  53             1.68186            0.993838            0.936643
                  54              1.7136            0.989821            0.905166
                  55             1.74533            0.984808            0.873833
                  56             1.77706            0.978802            0.842674
                  57              1.8088            0.971812            0.811722
                  58             1.84053            0.963842            0.781007
                  59             1.87226            0.954902            0.750561
                  60               1.904            0.945001            0.720413
                  61             1.93573            0.934148            0.690595
                  62             1.96746            0.922354            0.661136
                  63              1.9992            0.909632            0.632066
                  64             2.03093            0.895994            0.603414
                  65             2.06266            0.881453             0.57521
                  66              2.0944            0.866025            0.547481
                  67             2.12613            0.849725            0.520255
                  68             2.15786             0.83257            0.493561
                  69             2.18959            0.814576            0.467424
                  70             2.22133            0.795762            0.441871
                  71             2.25306            0.776146            0.416928
                  72             2.28479             0.75575             0.39262
                  73             2.31653            0.734592            0.368972
                  74             2.34826            0.712694            0.346006
                  75             2.37999            0.690079            0.323747
                  76             2.41173            0.666769            0.302217
                  77             2.44346            0.642788            0.281437
                  78             2.47519            0.618159            0.261428
                  79             2.50693            0.592908            0.242211
                  80             2.53866             0.56706            0.223804
                  81             2.57039            0.540641            0.206227
                  82             2.60213            0.513677            0.189498
                  83             2.63386            0.486197            0.173632
                  84             2.66559            0.458227            0.158646
                  85             2.69733            0.429795            0.144554
                  86             2.72906            0.400931            0.131372
                  87             2.76079            0.371662            0.119113
                  88             2.79253             0.34202            0.107788
                  89             2.82426            0.312033           0.0974098
                  90             2.85599            0.281733            0.087988
                  91             2.88773            0.251148           0.0795323
                  92             2.91946            0.220311           0.0720512
                  93             2.95119            0.189251           0.0655523
                  94             2.98293            0.158001           0.0600421
                  95             3.01466            0.126592           0.0555261
                  96             3.04639            0.095056            0.052009
                  97             3.07813           0.0634239           0.0494943
                  98             3.10986           0.0317279           0.0479844
                  99             3.14159                   0            0.047481
