            Interval               Theta              Radial            Vertical
                   0                   0                   0             2.81119
                   0                   0                   0             2.81119
                   1           0.0317333           0.0317279             2.81068
                   2           0.0634665           0.0634239             2.80917
                   3           0.0951998            0.095056             2.80666
                   4            0.126933            0.126592             2.80314
                   5            0.158666            0.158001             2.79863
                   6              0.1904            0.189251             2.79312
                   7            0.222133            0.220311             2.78662
                   8            0.253866            0.251148             2.77914
                   9            0.285599            0.281733             2.77068
                  10            0.317333            0.312033             2.76126
                  11            0.349066             0.34202             2.75088
                  12            0.380799            0.371662             2.73956
                  13            0.412532            0.400931              2.7273
                  14            0.444266            0.429795             2.71411
                  15            0.475999            0.458227             2.70002
                  16            0.507732            0.486197             2.68504
                  17            0.539465            0.513677             2.66917
                  18            0.571199            0.540641             2.65244
                  19            0.602932             0.56706             2.63486
                  20            0.634665            0.592908             2.61646
                  21            0.666398            0.618159             2.59724
                  22            0.698132            0.642788             2.57723
                  23            0.729865            0.666769             2.55645
                  24            0.761598            0.690079             2.53492
                  25            0.793331            0.712694             2.51266
                  26            0.825065            0.734592              2.4897
                  27            0.856798             0.75575             2.46605
                  28            0.888531            0.776146             2.44174
                  29            0.920265            0.795762              2.4168
                  30            0.951998            0.814576             2.39124
                  31            0.983731             0.83257             2.36511
                  32             1.01546            0.849725             2.33841
                  33              1.0472            0.866025             2.31119
                  34             1.07893            0.881453             2.28346
                  35             1.11066            0.895994             2.25525
                  36              1.1424            0.909632              2.2266
                  37             1.17413            0.922354             2.19753
                  38             1.20586            0.934148             2.16807
                  39              1.2376            0.945001             2.13826
                  40             1.26933            0.954902             2.10811
                  41             1.30106            0.963842             2.07766
                  42              1.3328            0.971812             2.04695
                  43             1.36453            0.978802             2.01599
                  44             1.39626            0.984808             1.98484
                  45               1.428            0.989821              1.9535
                  46             1.45973            0.993838             1.92203
                  47             1.49146            0.996855             1.89044
                  48              1.5232            0.998867             1.85877
                  49             1.55493            0.999874             1.82705
                  50             1.58666            0.999874             1.79532
                  51              1.6184            0.998867             1.76361
                  52             1.65013            0.996855             1.73194
                  53             1.68186            0.993838             1.70035
                  54              1.7136            0.989821             1.66887
                  55             1.74533            0.984808             1.63754
                  56             1.77706            0.978802             1.60638
                  57              1.8088            0.971812             1.57543
                  58             1.84053            0.963842             1.54471
                  59             1.87226            0.954902             1.51427
                  60               1.904            0.945001             1.48412
                  61             1.93573            0.934148              1.4543
                  62             1.96746            0.922354             1.42484
                  63              1.9992            0.909632             1.39577
                  64             2.03093            0.895994             1.36712
                  65             2.06266            0.881453             1.33892
                  66              2.0944            0.866025             1.31119
                  67             2.12613            0.849725             1.28396
                  68             2.15786             0.83257             1.25727
                  69             2.18959            0.814576             1.23113
                  70             2.22133            0.795762             1.20558
                  71             2.25306            0.776146             1.18063
                  72             2.28479             0.75575             1.15633
                  73             2.31653            0.734592             1.13268
                  74             2.34826            0.712694             1.10971
                  75             2.37999            0.690079             1.08745
                  76             2.41173            0.666769             1.06592
                  77             2.44346            0.642788             1.04514
                  78             2.47519            0.618159             1.02513
                  79             2.50693            0.592908             1.00592
                  80             2.53866             0.56706            0.987511
                  81             2.57039            0.540641            0.969934
                  82             2.60213            0.513677            0.953204
                  83             2.63386            0.486197            0.937338
                  84             2.66559            0.458227            0.922352
                  85             2.69733            0.429795            0.908261
                  86             2.72906            0.400931            0.895079
                  87             2.76079            0.371662            0.882819
                  88             2.79253             0.34202            0.871495
                  89             2.82426            0.312033            0.861116
                  90             2.85599            0.281733            0.851694
                  91             2.88773            0.251148            0.843239
                  92             2.91946            0.220311            0.835758
                  93             2.95119            0.189251            0.829259
                  94             2.98293            0.158001            0.823748
                  95             3.01466            0.126592            0.819233
                  96             3.04639            0.095056            0.815715
                  97             3.07813           0.0634239            0.813201
                  98             3.10986           0.0317279            0.811691
                  99             3.14159                   0            0.811187
