            Interval               Theta              Radial            Vertical
                   0                   0                   0             2.17538
                   0                   0                   0             2.17538
                   1           0.0317333           0.0317279             2.17488
                   2           0.0634665           0.0634239             2.17337
                   3           0.0951998            0.095056             2.17086
                   4            0.126933            0.126592             2.16734
                   5            0.158666            0.158001             2.16282
                   6              0.1904            0.189251             2.15731
                   7            0.222133            0.220311             2.15081
                   8            0.253866            0.251148             2.14333
                   9            0.285599            0.281733             2.13488
                  10            0.317333            0.312033             2.12546
                  11            0.349066             0.34202             2.11508
                  12            0.380799            0.371662             2.10375
                  13            0.412532            0.400931             2.09149
                  14            0.444266            0.429795             2.07831
                  15            0.475999            0.458227             2.06422
                  16            0.507732            0.486197             2.04923
                  17            0.539465            0.513677             2.03337
                  18            0.571199            0.540641             2.01664
                  19            0.602932             0.56706             1.99906
                  20            0.634665            0.592908             1.98066
                  21            0.666398            0.618159             1.96144
                  22            0.698132            0.642788             1.94143
                  23            0.729865            0.666769             1.92065
                  24            0.761598            0.690079             1.89912
                  25            0.793331            0.712694             1.87686
                  26            0.825065            0.734592             1.85389
                  27            0.856798             0.75575             1.83025
                  28            0.888531            0.776146             1.80594
                  29            0.920265            0.795762             1.78099
                  30            0.951998            0.814576             1.75544
                  31            0.983731             0.83257              1.7293
                  32             1.01546            0.849725             1.70261
                  33              1.0472            0.866025             1.67538
                  34             1.07893            0.881453             1.64766
                  35             1.11066            0.895994             1.61945
                  36              1.1424            0.909632              1.5908
                  37             1.17413            0.922354             1.56173
                  38             1.20586            0.934148             1.53227
                  39              1.2376            0.945001             1.50245
                  40             1.26933            0.954902             1.47231
                  41             1.30106            0.963842             1.44186
                  42              1.3328            0.971812             1.41114
                  43             1.36453            0.978802             1.38019
                  44             1.39626            0.984808             1.34903
                  45               1.428            0.989821              1.3177
                  46             1.45973            0.993838             1.28622
                  47             1.49146            0.996855             1.25463
                  48              1.5232            0.998867             1.22297
                  49             1.55493            0.999874             1.19125
                  50             1.58666            0.999874             1.15952
                  51              1.6184            0.998867              1.1278
                  52             1.65013            0.996855             1.09613
                  53             1.68186            0.993838             1.06455
                  54              1.7136            0.989821             1.03307
                  55             1.74533            0.984808             1.00174
                  56             1.77706            0.978802            0.970578
                  57              1.8088            0.971812            0.939626
                  58             1.84053            0.963842            0.908911
                  59             1.87226            0.954902            0.878464
                  60               1.904            0.945001            0.848317
                  61             1.93573            0.934148            0.818499
                  62             1.96746            0.922354             0.78904
                  63              1.9992            0.909632             0.75997
                  64             2.03093            0.895994            0.731318
                  65             2.06266            0.881453            0.703114
                  66              2.0944            0.866025            0.675385
                  67             2.12613            0.849725            0.648159
                  68             2.15786             0.83257            0.621465
                  69             2.18959            0.814576            0.595328
                  70             2.22133            0.795762            0.569775
                  71             2.25306            0.776146            0.544832
                  72             2.28479             0.75575            0.520524
                  73             2.31653            0.734592            0.496875
                  74             2.34826            0.712694             0.47391
                  75             2.37999            0.690079            0.451651
                  76             2.41173            0.666769             0.43012
                  77             2.44346            0.642788             0.40934
                  78             2.47519            0.618159            0.389332
                  79             2.50693            0.592908            0.370114
                  80             2.53866             0.56706            0.351708
                  81             2.57039            0.540641            0.334131
                  82             2.60213            0.513677            0.317401
                  83             2.63386            0.486197            0.301535
                  84             2.66559            0.458227            0.286549
                  85             2.69733            0.429795            0.272458
                  86             2.72906            0.400931            0.259276
                  87             2.76079            0.371662            0.247017
                  88             2.79253             0.34202            0.235692
                  89             2.82426            0.312033            0.225314
                  90             2.85599            0.281733            0.215892
                  91             2.88773            0.251148            0.207436
                  92             2.91946            0.220311            0.199955
                  93             2.95119            0.189251            0.193456
                  94             2.98293            0.158001            0.187946
                  95             3.01466            0.126592             0.18343
                  96             3.04639            0.095056            0.179913
                  97             3.07813           0.0634239            0.177398
                  98             3.10986           0.0317279            0.175888
                  99             3.14159                   0            0.175385
