            Interval               Theta              Radial            Vertical
                   0                   0                   0             3.49895
                   0                   0                   0             3.49895
                   1           0.0317333           0.0317279             3.49844
                   2           0.0634665           0.0634239             3.49693
                   3           0.0951998            0.095056             3.49442
                   4            0.126933            0.126592              3.4909
                   5            0.158666            0.158001             3.48639
                   6              0.1904            0.189251             3.48088
                   7            0.222133            0.220311             3.47438
                   8            0.253866            0.251148              3.4669
                   9            0.285599            0.281733             3.45844
                  10            0.317333            0.312033             3.44902
                  11            0.349066             0.34202             3.43864
                  12            0.380799            0.371662             3.42731
                  13            0.412532            0.400931             3.41505
                  14            0.444266            0.429795             3.40187
                  15            0.475999            0.458227             3.38778
                  16            0.507732            0.486197              3.3728
                  17            0.539465            0.513677             3.35693
                  18            0.571199            0.540641              3.3402
                  19            0.602932             0.56706             3.32262
                  20            0.634665            0.592908             3.30422
                  21            0.666398            0.618159               3.285
                  22            0.698132            0.642788             3.26499
                  23            0.729865            0.666769             3.24421
                  24            0.761598            0.690079             3.22268
                  25            0.793331            0.712694             3.20042
                  26            0.825065            0.734592             3.17746
                  27            0.856798             0.75575             3.15381
                  28            0.888531            0.776146              3.1295
                  29            0.920265            0.795762             3.10456
                  30            0.951998            0.814576               3.079
                  31            0.983731             0.83257             3.05287
                  32             1.01546            0.849725             3.02617
                  33              1.0472            0.866025             2.99895
                  34             1.07893            0.881453             2.97122
                  35             1.11066            0.895994             2.94301
                  36              1.1424            0.909632             2.91436
                  37             1.17413            0.922354             2.88529
                  38             1.20586            0.934148             2.85583
                  39              1.2376            0.945001             2.82601
                  40             1.26933            0.954902             2.79587
                  41             1.30106            0.963842             2.76542
                  42              1.3328            0.971812             2.73471
                  43             1.36453            0.978802             2.70375
                  44             1.39626            0.984808             2.67259
                  45               1.428            0.989821             2.64126
                  46             1.45973            0.993838             2.60978
                  47             1.49146            0.996855              2.5782
                  48              1.5232            0.998867             2.54653
                  49             1.55493            0.999874             2.51481
                  50             1.58666            0.999874             2.48308
                  51              1.6184            0.998867             2.45136
                  52             1.65013            0.996855              2.4197
                  53             1.68186            0.993838             2.38811
                  54              1.7136            0.989821             2.35663
                  55             1.74533            0.984808              2.3253
                  56             1.77706            0.978802             2.29414
                  57              1.8088            0.971812             2.26319
                  58             1.84053            0.963842             2.23247
                  59             1.87226            0.954902             2.20203
                  60               1.904            0.945001             2.17188
                  61             1.93573            0.934148             2.14206
                  62             1.96746            0.922354              2.1126
                  63              1.9992            0.909632             2.08353
                  64             2.03093            0.895994             2.05488
                  65             2.06266            0.881453             2.02668
                  66              2.0944            0.866025             1.99895
                  67             2.12613            0.849725             1.97172
                  68             2.15786             0.83257             1.94503
                  69             2.18959            0.814576             1.91889
                  70             2.22133            0.795762             1.89334
                  71             2.25306            0.776146             1.86839
                  72             2.28479             0.75575             1.84409
                  73             2.31653            0.734592             1.82044
                  74             2.34826            0.712694             1.79747
                  75             2.37999            0.690079             1.77521
                  76             2.41173            0.666769             1.75368
                  77             2.44346            0.642788              1.7329
                  78             2.47519            0.618159             1.71289
                  79             2.50693            0.592908             1.69368
                  80             2.53866             0.56706             1.67527
                  81             2.57039            0.540641             1.65769
                  82             2.60213            0.513677             1.64096
                  83             2.63386            0.486197              1.6251
                  84             2.66559            0.458227             1.61011
                  85             2.69733            0.429795             1.59602
                  86             2.72906            0.400931             1.58284
                  87             2.76079            0.371662             1.57058
                  88             2.79253             0.34202             1.55925
                  89             2.82426            0.312033             1.54888
                  90             2.85599            0.281733             1.53945
                  91             2.88773            0.251148               1.531
                  92             2.91946            0.220311             1.52352
                  93             2.95119            0.189251             1.51702
                  94             2.98293            0.158001             1.51151
                  95             3.01466            0.126592             1.50699
                  96             3.04639            0.095056             1.50347
                  97             3.07813           0.0634239             1.50096
                  98             3.10986           0.0317279             1.49945
                  99             3.14159                   0             1.49895
