            Interval               Theta              Radial            Vertical
                   0                   0                   0             3.29484
                   0                   0                   0             3.29484
                   1           0.0317333           0.0317279             3.29433
                   2           0.0634665           0.0634239             3.29282
                   3           0.0951998            0.095056             3.29031
                   4            0.126933            0.126592             3.28679
                   5            0.158666            0.158001             3.28228
                   6              0.1904            0.189251             3.27677
                   7            0.222133            0.220311             3.27027
                   8            0.253866            0.251148             3.26279
                   9            0.285599            0.281733             3.25433
                  10            0.317333            0.312033             3.24491
                  11            0.349066             0.34202             3.23453
                  12            0.380799            0.371662             3.22321
                  13            0.412532            0.400931             3.21095
                  14            0.444266            0.429795             3.19776
                  15            0.475999            0.458227             3.18367
                  16            0.507732            0.486197             3.16869
                  17            0.539465            0.513677             3.15282
                  18            0.571199            0.540641             3.13609
                  19            0.602932             0.56706             3.11851
                  20            0.634665            0.592908             3.10011
                  21            0.666398            0.618159             3.08089
                  22            0.698132            0.642788             3.06088
                  23            0.729865            0.666769              3.0401
                  24            0.761598            0.690079             3.01857
                  25            0.793331            0.712694             2.99631
                  26            0.825065            0.734592             2.97335
                  27            0.856798             0.75575              2.9497
                  28            0.888531            0.776146             2.92539
                  29            0.920265            0.795762             2.90045
                  30            0.951998            0.814576             2.87489
                  31            0.983731             0.83257             2.84876
                  32             1.01546            0.849725             2.82206
                  33              1.0472            0.866025             2.79484
                  34             1.07893            0.881453             2.76711
                  35             1.11066            0.895994              2.7389
                  36              1.1424            0.909632             2.71025
                  37             1.17413            0.922354             2.68118
                  38             1.20586            0.934148             2.65172
                  39              1.2376            0.945001             2.62191
                  40             1.26933            0.954902             2.59176
                  41             1.30106            0.963842             2.56131
                  42              1.3328            0.971812              2.5306
                  43             1.36453            0.978802             2.49964
                  44             1.39626            0.984808             2.46849
                  45               1.428            0.989821             2.43715
                  46             1.45973            0.993838             2.40568
                  47             1.49146            0.996855             2.37409
                  48              1.5232            0.998867             2.34242
                  49             1.55493            0.999874              2.3107
                  50             1.58666            0.999874             2.27897
                  51              1.6184            0.998867             2.24726
                  52             1.65013            0.996855             2.21559
                  53             1.68186            0.993838               2.184
                  54              1.7136            0.989821             2.15252
                  55             1.74533            0.984808             2.12119
                  56             1.77706            0.978802             2.09003
                  57              1.8088            0.971812             2.05908
                  58             1.84053            0.963842             2.02836
                  59             1.87226            0.954902             1.99792
                  60               1.904            0.945001             1.96777
                  61             1.93573            0.934148             1.93795
                  62             1.96746            0.922354             1.90849
                  63              1.9992            0.909632             1.87942
                  64             2.03093            0.895994             1.85077
                  65             2.06266            0.881453             1.82257
                  66              2.0944            0.866025             1.79484
                  67             2.12613            0.849725             1.76761
                  68             2.15786             0.83257             1.74092
                  69             2.18959            0.814576             1.71478
                  70             2.22133            0.795762             1.68923
                  71             2.25306            0.776146             1.66429
                  72             2.28479             0.75575             1.63998
                  73             2.31653            0.734592             1.61633
                  74             2.34826            0.712694             1.59336
                  75             2.37999            0.690079              1.5711
                  76             2.41173            0.666769             1.54957
                  77             2.44346            0.642788             1.52879
                  78             2.47519            0.618159             1.50878
                  79             2.50693            0.592908             1.48957
                  80             2.53866             0.56706             1.47116
                  81             2.57039            0.540641             1.45358
                  82             2.60213            0.513677             1.43685
                  83             2.63386            0.486197             1.42099
                  84             2.66559            0.458227               1.406
                  85             2.69733            0.429795             1.39191
                  86             2.72906            0.400931             1.37873
                  87             2.76079            0.371662             1.36647
                  88             2.79253             0.34202             1.35515
                  89             2.82426            0.312033             1.34477
                  90             2.85599            0.281733             1.33535
                  91             2.88773            0.251148             1.32689
                  92             2.91946            0.220311             1.31941
                  93             2.95119            0.189251             1.31291
                  94             2.98293            0.158001              1.3074
                  95             3.01466            0.126592             1.30288
                  96             3.04639            0.095056             1.29937
                  97             3.07813           0.0634239             1.29685
                  98             3.10986           0.0317279             1.29534
                  99             3.14159                   0             1.29484
