            Interval               Theta              Radial            Vertical
                   0                   0                   0           -0.825751
                   0                   0                   0           -0.825751
                   1           0.0317333           0.0317279           -0.826254
                   2           0.0634665           0.0634239           -0.827764
                   3           0.0951998            0.095056           -0.830279
                   4            0.126933            0.126592           -0.833796
                   5            0.158666            0.158001           -0.838312
                   6              0.1904            0.189251           -0.843822
                   7            0.222133            0.220311           -0.850321
                   8            0.253866            0.251148           -0.857802
                   9            0.285599            0.281733           -0.866258
                  10            0.317333            0.312033           -0.875679
                  11            0.349066             0.34202           -0.886058
                  12            0.380799            0.371662           -0.897383
                  13            0.412532            0.400931           -0.909642
                  14            0.444266            0.429795           -0.922824
                  15            0.475999            0.458227           -0.936915
                  16            0.507732            0.486197           -0.951901
                  17            0.539465            0.513677           -0.967767
                  18            0.571199            0.540641           -0.984497
                  19            0.602932             0.56706            -1.00207
                  20            0.634665            0.592908            -1.02048
                  21            0.666398            0.618159             -1.0397
                  22            0.698132            0.642788            -1.05971
                  23            0.729865            0.666769            -1.08049
                  24            0.761598            0.690079            -1.10202
                  25            0.793331            0.712694            -1.12428
                  26            0.825065            0.734592            -1.14724
                  27            0.856798             0.75575            -1.17089
                  28            0.888531            0.776146             -1.1952
                  29            0.920265            0.795762            -1.22014
                  30            0.951998            0.814576            -1.24569
                  31            0.983731             0.83257            -1.27183
                  32             1.01546            0.849725            -1.29853
                  33              1.0472            0.866025            -1.32575
                  34             1.07893            0.881453            -1.35348
                  35             1.11066            0.895994            -1.38168
                  36              1.1424            0.909632            -1.41034
                  37             1.17413            0.922354            -1.43941
                  38             1.20586            0.934148            -1.46886
                  39              1.2376            0.945001            -1.49868
                  40             1.26933            0.954902            -1.52883
                  41             1.30106            0.963842            -1.55928
                  42              1.3328            0.971812            -1.58999
                  43             1.36453            0.978802            -1.62094
                  44             1.39626            0.984808             -1.6521
                  45               1.428            0.989821            -1.68344
                  46             1.45973            0.993838            -1.71491
                  47             1.49146            0.996855             -1.7465
                  48              1.5232            0.998867            -1.77817
                  49             1.55493            0.999874            -1.80988
                  50             1.58666            0.999874            -1.84162
                  51              1.6184            0.998867            -1.87333
                  52             1.65013            0.996855              -1.905
                  53             1.68186            0.993838            -1.93659
                  54              1.7136            0.989821            -1.96807
                  55             1.74533            0.984808             -1.9994
                  56             1.77706            0.978802            -2.03056
                  57              1.8088            0.971812            -2.06151
                  58             1.84053            0.963842            -2.09222
                  59             1.87226            0.954902            -2.12267
                  60               1.904            0.945001            -2.15282
                  61             1.93573            0.934148            -2.18264
                  62             1.96746            0.922354             -2.2121
                  63              1.9992            0.909632            -2.24117
                  64             2.03093            0.895994            -2.26982
                  65             2.06266            0.881453            -2.29802
                  66              2.0944            0.866025            -2.32575
                  67             2.12613            0.849725            -2.35298
                  68             2.15786             0.83257            -2.37967
                  69             2.18959            0.814576            -2.40581
                  70             2.22133            0.795762            -2.43136
                  71             2.25306            0.776146             -2.4563
                  72             2.28479             0.75575            -2.48061
                  73             2.31653            0.734592            -2.50426
                  74             2.34826            0.712694            -2.52723
                  75             2.37999            0.690079            -2.54948
                  76             2.41173            0.666769            -2.57101
                  77             2.44346            0.642788            -2.59179
                  78             2.47519            0.618159             -2.6118
                  79             2.50693            0.592908            -2.63102
                  80             2.53866             0.56706            -2.64943
                  81             2.57039            0.540641              -2.667
                  82             2.60213            0.513677            -2.68373
                  83             2.63386            0.486197             -2.6996
                  84             2.66559            0.458227            -2.71459
                  85             2.69733            0.429795            -2.72868
                  86             2.72906            0.400931            -2.74186
                  87             2.76079            0.371662            -2.75412
                  88             2.79253             0.34202            -2.76544
                  89             2.82426            0.312033            -2.77582
                  90             2.85599            0.281733            -2.78524
                  91             2.88773            0.251148             -2.7937
                  92             2.91946            0.220311            -2.80118
                  93             2.95119            0.189251            -2.80768
                  94             2.98293            0.158001            -2.81319
                  95             3.01466            0.126592            -2.81771
                  96             3.04639            0.095056            -2.82122
                  97             3.07813           0.0634239            -2.82374
                  98             3.10986           0.0317279            -2.82525
                  99             3.14159                   0            -2.82575
