            Interval               Theta              Radial            Vertical
                   0                   0                   0           -0.163767
                   0                   0                   0           -0.163767
                   1           0.0317333           0.0317279           -0.164271
                   2           0.0634665           0.0634239           -0.165781
                   3           0.0951998            0.095056           -0.168295
                   4            0.126933            0.126592           -0.171813
                   5            0.158666            0.158001           -0.176328
                   6              0.1904            0.189251           -0.181839
                   7            0.222133            0.220311           -0.188338
                   8            0.253866            0.251148           -0.195819
                   9            0.285599            0.281733           -0.204274
                  10            0.317333            0.312033           -0.213696
                  11            0.349066             0.34202           -0.224075
                  12            0.380799            0.371662           -0.235399
                  13            0.412532            0.400931           -0.247659
                  14            0.444266            0.429795           -0.260841
                  15            0.475999            0.458227           -0.274932
                  16            0.507732            0.486197           -0.289918
                  17            0.539465            0.513677           -0.305784
                  18            0.571199            0.540641           -0.322514
                  19            0.602932             0.56706           -0.340091
                  20            0.634665            0.592908           -0.358497
                  21            0.666398            0.618159           -0.377714
                  22            0.698132            0.642788           -0.397723
                  23            0.729865            0.666769           -0.418503
                  24            0.761598            0.690079           -0.440033
                  25            0.793331            0.712694           -0.462292
                  26            0.825065            0.734592           -0.485258
                  27            0.856798             0.75575           -0.508907
                  28            0.888531            0.776146           -0.533215
                  29            0.920265            0.795762           -0.558158
                  30            0.951998            0.814576            -0.58371
                  31            0.983731             0.83257           -0.609847
                  32             1.01546            0.849725           -0.636542
                  33              1.0472            0.866025           -0.663767
                  34             1.07893            0.881453           -0.691496
                  35             1.11066            0.895994           -0.719701
                  36              1.1424            0.909632           -0.748352
                  37             1.17413            0.922354           -0.777422
                  38             1.20586            0.934148           -0.806881
                  39              1.2376            0.945001           -0.836699
                  40             1.26933            0.954902           -0.866847
                  41             1.30106            0.963842           -0.897294
                  42              1.3328            0.971812           -0.928008
                  43             1.36453            0.978802           -0.958961
                  44             1.39626            0.984808           -0.990119
                  45               1.428            0.989821            -1.02145
                  46             1.45973            0.993838            -1.05293
                  47             1.49146            0.996855            -1.08452
                  48              1.5232            0.998867            -1.11619
                  49             1.55493            0.999874             -1.1479
                  50             1.58666            0.999874            -1.17963
                  51              1.6184            0.998867            -1.21135
                  52             1.65013            0.996855            -1.24302
                  53             1.68186            0.993838            -1.27461
                  54              1.7136            0.989821            -1.30608
                  55             1.74533            0.984808            -1.33742
                  56             1.77706            0.978802            -1.36857
                  57              1.8088            0.971812            -1.39953
                  58             1.84053            0.963842            -1.43024
                  59             1.87226            0.954902            -1.46069
                  60               1.904            0.945001            -1.49084
                  61             1.93573            0.934148            -1.52065
                  62             1.96746            0.922354            -1.55011
                  63              1.9992            0.909632            -1.57918
                  64             2.03093            0.895994            -1.60783
                  65             2.06266            0.881453            -1.63604
                  66              2.0944            0.866025            -1.66377
                  67             2.12613            0.849725            -1.69099
                  68             2.15786             0.83257            -1.71769
                  69             2.18959            0.814576            -1.74382
                  70             2.22133            0.795762            -1.76938
                  71             2.25306            0.776146            -1.79432
                  72             2.28479             0.75575            -1.81863
                  73             2.31653            0.734592            -1.84228
                  74             2.34826            0.712694            -1.86524
                  75             2.37999            0.690079             -1.8875
                  76             2.41173            0.666769            -1.90903
                  77             2.44346            0.642788            -1.92981
                  78             2.47519            0.618159            -1.94982
                  79             2.50693            0.592908            -1.96904
                  80             2.53866             0.56706            -1.98744
                  81             2.57039            0.540641            -2.00502
                  82             2.60213            0.513677            -2.02175
                  83             2.63386            0.486197            -2.03762
                  84             2.66559            0.458227             -2.0526
                  85             2.69733            0.429795            -2.06669
                  86             2.72906            0.400931            -2.07988
                  87             2.76079            0.371662            -2.09214
                  88             2.79253             0.34202            -2.10346
                  89             2.82426            0.312033            -2.11384
                  90             2.85599            0.281733            -2.12326
                  91             2.88773            0.251148            -2.13172
                  92             2.91946            0.220311             -2.1392
                  93             2.95119            0.189251             -2.1457
                  94             2.98293            0.158001            -2.15121
                  95             3.01466            0.126592            -2.15572
                  96             3.04639            0.095056            -2.15924
                  97             3.07813           0.0634239            -2.16175
                  98             3.10986           0.0317279            -2.16326
                  99             3.14159                   0            -2.16377
