            Interval               Theta              Radial            Vertical
                   0                   0                   0             2.73188
                   0                   0                   0             2.73188
                   1           0.0317333           0.0317279             2.73138
                   2           0.0634665           0.0634239             2.72987
                   3           0.0951998            0.095056             2.72735
                   4            0.126933            0.126592             2.72384
                   5            0.158666            0.158001             2.71932
                   6              0.1904            0.189251             2.71381
                   7            0.222133            0.220311             2.70731
                   8            0.253866            0.251148             2.69983
                   9            0.285599            0.281733             2.69137
                  10            0.317333            0.312033             2.68195
                  11            0.349066             0.34202             2.67157
                  12            0.380799            0.371662             2.66025
                  13            0.412532            0.400931             2.64799
                  14            0.444266            0.429795             2.63481
                  15            0.475999            0.458227             2.62072
                  16            0.507732            0.486197             2.60573
                  17            0.539465            0.513677             2.58986
                  18            0.571199            0.540641             2.57313
                  19            0.602932             0.56706             2.55556
                  20            0.634665            0.592908             2.53715
                  21            0.666398            0.618159             2.51793
                  22            0.698132            0.642788             2.49793
                  23            0.729865            0.666769             2.47715
                  24            0.761598            0.690079             2.45562
                  25            0.793331            0.712694             2.43336
                  26            0.825065            0.734592             2.41039
                  27            0.856798             0.75575             2.38674
                  28            0.888531            0.776146             2.36243
                  29            0.920265            0.795762             2.33749
                  30            0.951998            0.814576             2.31194
                  31            0.983731             0.83257              2.2858
                  32             1.01546            0.849725             2.25911
                  33              1.0472            0.866025             2.23188
                  34             1.07893            0.881453             2.20415
                  35             1.11066            0.895994             2.17595
                  36              1.1424            0.909632              2.1473
                  37             1.17413            0.922354             2.11823
                  38             1.20586            0.934148             2.08877
                  39              1.2376            0.945001             2.05895
                  40             1.26933            0.954902              2.0288
                  41             1.30106            0.963842             1.99836
                  42              1.3328            0.971812             1.96764
                  43             1.36453            0.978802             1.93669
                  44             1.39626            0.984808             1.90553
                  45               1.428            0.989821              1.8742
                  46             1.45973            0.993838             1.84272
                  47             1.49146            0.996855             1.81113
                  48              1.5232            0.998867             1.77946
                  49             1.55493            0.999874             1.74775
                  50             1.58666            0.999874             1.71602
                  51              1.6184            0.998867              1.6843
                  52             1.65013            0.996855             1.65263
                  53             1.68186            0.993838             1.62104
                  54              1.7136            0.989821             1.58957
                  55             1.74533            0.984808             1.55823
                  56             1.77706            0.978802             1.52707
                  57              1.8088            0.971812             1.49612
                  58             1.84053            0.963842             1.46541
                  59             1.87226            0.954902             1.43496
                  60               1.904            0.945001             1.40481
                  61             1.93573            0.934148               1.375
                  62             1.96746            0.922354             1.34554
                  63              1.9992            0.909632             1.31647
                  64             2.03093            0.895994             1.28781
                  65             2.06266            0.881453             1.25961
                  66              2.0944            0.866025             1.23188
                  67             2.12613            0.849725             1.20466
                  68             2.15786             0.83257             1.17796
                  69             2.18959            0.814576             1.15182
                  70             2.22133            0.795762             1.12627
                  71             2.25306            0.776146             1.10133
                  72             2.28479             0.75575             1.07702
                  73             2.31653            0.734592             1.05337
                  74             2.34826            0.712694             1.03041
                  75             2.37999            0.690079             1.00815
                  76             2.41173            0.666769            0.986617
                  77             2.44346            0.642788            0.965837
                  78             2.47519            0.618159            0.945828
                  79             2.50693            0.592908            0.926611
                  80             2.53866             0.56706            0.908205
                  81             2.57039            0.540641            0.890628
                  82             2.60213            0.513677            0.873898
                  83             2.63386            0.486197            0.858032
                  84             2.66559            0.458227            0.843046
                  85             2.69733            0.429795            0.828955
                  86             2.72906            0.400931            0.815773
                  87             2.76079            0.371662            0.803513
                  88             2.79253             0.34202            0.792189
                  89             2.82426            0.312033             0.78181
                  90             2.85599            0.281733            0.772388
                  91             2.88773            0.251148            0.763933
                  92             2.91946            0.220311            0.756452
                  93             2.95119            0.189251            0.749953
                  94             2.98293            0.158001            0.744442
                  95             3.01466            0.126592            0.739927
                  96             3.04639            0.095056            0.736409
                  97             3.07813           0.0634239            0.733895
                  98             3.10986           0.0317279            0.732385
                  99             3.14159                   0            0.731881
