            Interval               Theta              Radial            Vertical
                   0                   0                   0            -2.68688
                   0                   0                   0            -2.68688
                   1           0.0317333           0.0317279            -2.68739
                   2           0.0634665           0.0634239             -2.6889
                   3           0.0951998            0.095056            -2.69141
                   4            0.126933            0.126592            -2.69493
                   5            0.158666            0.158001            -2.69944
                   6              0.1904            0.189251            -2.70495
                   7            0.222133            0.220311            -2.71145
                   8            0.253866            0.251148            -2.71893
                   9            0.285599            0.281733            -2.72739
                  10            0.317333            0.312033            -2.73681
                  11            0.349066             0.34202            -2.74719
                  12            0.380799            0.371662            -2.75851
                  13            0.412532            0.400931            -2.77077
                  14            0.444266            0.429795            -2.78396
                  15            0.475999            0.458227            -2.79805
                  16            0.507732            0.486197            -2.81303
                  17            0.539465            0.513677             -2.8289
                  18            0.571199            0.540641            -2.84563
                  19            0.602932             0.56706            -2.86321
                  20            0.634665            0.592908            -2.88161
                  21            0.666398            0.618159            -2.90083
                  22            0.698132            0.642788            -2.92084
                  23            0.729865            0.666769            -2.94162
                  24            0.761598            0.690079            -2.96315
                  25            0.793331            0.712694            -2.98541
                  26            0.825065            0.734592            -3.00837
                  27            0.856798             0.75575            -3.03202
                  28            0.888531            0.776146            -3.05633
                  29            0.920265            0.795762            -3.08127
                  30            0.951998            0.814576            -3.10683
                  31            0.983731             0.83257            -3.13296
                  32             1.01546            0.849725            -3.15966
                  33              1.0472            0.866025            -3.18688
                  34             1.07893            0.881453            -3.21461
                  35             1.11066            0.895994            -3.24282
                  36              1.1424            0.909632            -3.27147
                  37             1.17413            0.922354            -3.30054
                  38             1.20586            0.934148               -3.33
                  39              1.2376            0.945001            -3.35981
                  40             1.26933            0.954902            -3.38996
                  41             1.30106            0.963842            -3.42041
                  42              1.3328            0.971812            -3.45112
                  43             1.36453            0.978802            -3.48208
                  44             1.39626            0.984808            -3.51323
                  45               1.428            0.989821            -3.54457
                  46             1.45973            0.993838            -3.57604
                  47             1.49146            0.996855            -3.60763
                  48              1.5232            0.998867             -3.6393
                  49             1.55493            0.999874            -3.67102
                  50             1.58666            0.999874            -3.70275
                  51              1.6184            0.998867            -3.73446
                  52             1.65013            0.996855            -3.76613
                  53             1.68186            0.993838            -3.79772
                  54              1.7136            0.989821             -3.8292
                  55             1.74533            0.984808            -3.86053
                  56             1.77706            0.978802            -3.89169
                  57              1.8088            0.971812            -3.92264
                  58             1.84053            0.963842            -3.95336
                  59             1.87226            0.954902             -3.9838
                  60               1.904            0.945001            -4.01395
                  61             1.93573            0.934148            -4.04377
                  62             1.96746            0.922354            -4.07323
                  63              1.9992            0.909632             -4.1023
                  64             2.03093            0.895994            -4.13095
                  65             2.06266            0.881453            -4.15915
                  66              2.0944            0.866025            -4.18688
                  67             2.12613            0.849725            -4.21411
                  68             2.15786             0.83257             -4.2408
                  69             2.18959            0.814576            -4.26694
                  70             2.22133            0.795762            -4.29249
                  71             2.25306            0.776146            -4.31743
                  72             2.28479             0.75575            -4.34174
                  73             2.31653            0.734592            -4.36539
                  74             2.34826            0.712694            -4.38836
                  75             2.37999            0.690079            -4.41062
                  76             2.41173            0.666769            -4.43215
                  77             2.44346            0.642788            -4.45293
                  78             2.47519            0.618159            -4.47294
                  79             2.50693            0.592908            -4.49215
                  80             2.53866             0.56706            -4.51056
                  81             2.57039            0.540641            -4.52814
                  82             2.60213            0.513677            -4.54487
                  83             2.63386            0.486197            -4.56073
                  84             2.66559            0.458227            -4.57572
                  85             2.69733            0.429795            -4.58981
                  86             2.72906            0.400931            -4.60299
                  87             2.76079            0.371662            -4.61525
                  88             2.79253             0.34202            -4.62657
                  89             2.82426            0.312033            -4.63695
                  90             2.85599            0.281733            -4.64638
                  91             2.88773            0.251148            -4.65483
                  92             2.91946            0.220311            -4.66231
                  93             2.95119            0.189251            -4.66881
                  94             2.98293            0.158001            -4.67432
                  95             3.01466            0.126592            -4.67884
                  96             3.04639            0.095056            -4.68235
                  97             3.07813           0.0634239            -4.68487
                  98             3.10986           0.0317279            -4.68638
                  99             3.14159                   0            -4.68688
