            Interval               Theta              Radial            Vertical
                   0                   0                   0            -4.75259
                   0                   0                   0            -4.75259
                   1           0.0317333           0.0317279             -4.7531
                   2           0.0634665           0.0634239            -4.75461
                   3           0.0951998            0.095056            -4.75712
                   4            0.126933            0.126592            -4.76064
                   5            0.158666            0.158001            -4.76515
                   6              0.1904            0.189251            -4.77067
                   7            0.222133            0.220311            -4.77716
                   8            0.253866            0.251148            -4.78465
                   9            0.285599            0.281733             -4.7931
                  10            0.317333            0.312033            -4.80252
                  11            0.349066             0.34202             -4.8129
                  12            0.380799            0.371662            -4.82423
                  13            0.412532            0.400931            -4.83649
                  14            0.444266            0.429795            -4.84967
                  15            0.475999            0.458227            -4.86376
                  16            0.507732            0.486197            -4.87874
                  17            0.539465            0.513677            -4.89461
                  18            0.571199            0.540641            -4.91134
                  19            0.602932             0.56706            -4.92892
                  20            0.634665            0.592908            -4.94732
                  21            0.666398            0.618159            -4.96654
                  22            0.698132            0.642788            -4.98655
                  23            0.729865            0.666769            -5.00733
                  24            0.761598            0.690079            -5.02886
                  25            0.793331            0.712694            -5.05112
                  26            0.825065            0.734592            -5.07408
                  27            0.856798             0.75575            -5.09773
                  28            0.888531            0.776146            -5.12204
                  29            0.920265            0.795762            -5.14698
                  30            0.951998            0.814576            -5.17254
                  31            0.983731             0.83257            -5.19867
                  32             1.01546            0.849725            -5.22537
                  33              1.0472            0.866025            -5.25259
                  34             1.07893            0.881453            -5.28032
                  35             1.11066            0.895994            -5.30853
                  36              1.1424            0.909632            -5.33718
                  37             1.17413            0.922354            -5.36625
                  38             1.20586            0.934148            -5.39571
                  39              1.2376            0.945001            -5.42553
                  40             1.26933            0.954902            -5.45567
                  41             1.30106            0.963842            -5.48612
                  42              1.3328            0.971812            -5.51683
                  43             1.36453            0.978802            -5.54779
                  44             1.39626            0.984808            -5.57895
                  45               1.428            0.989821            -5.61028
                  46             1.45973            0.993838            -5.64176
                  47             1.49146            0.996855            -5.67334
                  48              1.5232            0.998867            -5.70501
                  49             1.55493            0.999874            -5.73673
                  50             1.58666            0.999874            -5.76846
                  51              1.6184            0.998867            -5.80018
                  52             1.65013            0.996855            -5.83184
                  53             1.68186            0.993838            -5.86343
                  54              1.7136            0.989821            -5.89491
                  55             1.74533            0.984808            -5.92624
                  56             1.77706            0.978802             -5.9574
                  57              1.8088            0.971812            -5.98835
                  58             1.84053            0.963842            -6.01907
                  59             1.87226            0.954902            -6.04951
                  60               1.904            0.945001            -6.07966
                  61             1.93573            0.934148            -6.10948
                  62             1.96746            0.922354            -6.13894
                  63              1.9992            0.909632            -6.16801
                  64             2.03093            0.895994            -6.19666
                  65             2.06266            0.881453            -6.22486
                  66              2.0944            0.866025            -6.25259
                  67             2.12613            0.849725            -6.27982
                  68             2.15786             0.83257            -6.30651
                  69             2.18959            0.814576            -6.33265
                  70             2.22133            0.795762             -6.3582
                  71             2.25306            0.776146            -6.38315
                  72             2.28479             0.75575            -6.40745
                  73             2.31653            0.734592             -6.4311
                  74             2.34826            0.712694            -6.45407
                  75             2.37999            0.690079            -6.47633
                  76             2.41173            0.666769            -6.49786
                  77             2.44346            0.642788            -6.51864
                  78             2.47519            0.618159            -6.53865
                  79             2.50693            0.592908            -6.55786
                  80             2.53866             0.56706            -6.57627
                  81             2.57039            0.540641            -6.59385
                  82             2.60213            0.513677            -6.61058
                  83             2.63386            0.486197            -6.62644
                  84             2.66559            0.458227            -6.64143
                  85             2.69733            0.429795            -6.65552
                  86             2.72906            0.400931             -6.6687
                  87             2.76079            0.371662            -6.68096
                  88             2.79253             0.34202            -6.69229
                  89             2.82426            0.312033            -6.70266
                  90             2.85599            0.281733            -6.71209
                  91             2.88773            0.251148            -6.72054
                  92             2.91946            0.220311            -6.72802
                  93             2.95119            0.189251            -6.73452
                  94             2.98293            0.158001            -6.74003
                  95             3.01466            0.126592            -6.74455
                  96             3.04639            0.095056            -6.74807
                  97             3.07813           0.0634239            -6.75058
                  98             3.10986           0.0317279            -6.75209
                  99             3.14159                   0            -6.75259
