            Interval               Theta              Radial            Vertical
                   0                   0                   0              -3.963
                   0                   0                   0              -3.963
                   1           0.0317333           0.0317279             -3.9635
                   2           0.0634665           0.0634239            -3.96501
                   3           0.0951998            0.095056            -3.96753
                   4            0.126933            0.126592            -3.97105
                   5            0.158666            0.158001            -3.97556
                   6              0.1904            0.189251            -3.98107
                   7            0.222133            0.220311            -3.98757
                   8            0.253866            0.251148            -3.99505
                   9            0.285599            0.281733            -4.00351
                  10            0.317333            0.312033            -4.01293
                  11            0.349066             0.34202            -4.02331
                  12            0.380799            0.371662            -4.03463
                  13            0.412532            0.400931            -4.04689
                  14            0.444266            0.429795            -4.06007
                  15            0.475999            0.458227            -4.07416
                  16            0.507732            0.486197            -4.08915
                  17            0.539465            0.513677            -4.10502
                  18            0.571199            0.540641            -4.12175
                  19            0.602932             0.56706            -4.13932
                  20            0.634665            0.592908            -4.15773
                  21            0.666398            0.618159            -4.17695
                  22            0.698132            0.642788            -4.19696
                  23            0.729865            0.666769            -4.21774
                  24            0.761598            0.690079            -4.23927
                  25            0.793331            0.712694            -4.26152
                  26            0.825065            0.734592            -4.28449
                  27            0.856798             0.75575            -4.30814
                  28            0.888531            0.776146            -4.33245
                  29            0.920265            0.795762            -4.35739
                  30            0.951998            0.814576            -4.38294
                  31            0.983731             0.83257            -4.40908
                  32             1.01546            0.849725            -4.43577
                  33              1.0472            0.866025              -4.463
                  34             1.07893            0.881453            -4.49073
                  35             1.11066            0.895994            -4.51893
                  36              1.1424            0.909632            -4.54758
                  37             1.17413            0.922354            -4.57665
                  38             1.20586            0.934148            -4.60611
                  39              1.2376            0.945001            -4.63593
                  40             1.26933            0.954902            -4.66608
                  41             1.30106            0.963842            -4.69653
                  42              1.3328            0.971812            -4.72724
                  43             1.36453            0.978802            -4.75819
                  44             1.39626            0.984808            -4.78935
                  45               1.428            0.989821            -4.82068
                  46             1.45973            0.993838            -4.85216
                  47             1.49146            0.996855            -4.88375
                  48              1.5232            0.998867            -4.91542
                  49             1.55493            0.999874            -4.94713
                  50             1.58666            0.999874            -4.97887
                  51              1.6184            0.998867            -5.01058
                  52             1.65013            0.996855            -5.04225
                  53             1.68186            0.993838            -5.07384
                  54              1.7136            0.989821            -5.10531
                  55             1.74533            0.984808            -5.13665
                  56             1.77706            0.978802            -5.16781
                  57              1.8088            0.971812            -5.19876
                  58             1.84053            0.963842            -5.22947
                  59             1.87226            0.954902            -5.25992
                  60               1.904            0.945001            -5.29007
                  61             1.93573            0.934148            -5.31989
                  62             1.96746            0.922354            -5.34934
                  63              1.9992            0.909632            -5.37841
                  64             2.03093            0.895994            -5.40707
                  65             2.06266            0.881453            -5.43527
                  66              2.0944            0.866025              -5.463
                  67             2.12613            0.849725            -5.49023
                  68             2.15786             0.83257            -5.51692
                  69             2.18959            0.814576            -5.54306
                  70             2.22133            0.795762            -5.56861
                  71             2.25306            0.776146            -5.59355
                  72             2.28479             0.75575            -5.61786
                  73             2.31653            0.734592            -5.64151
                  74             2.34826            0.712694            -5.66447
                  75             2.37999            0.690079            -5.68673
                  76             2.41173            0.666769            -5.70826
                  77             2.44346            0.642788            -5.72904
                  78             2.47519            0.618159            -5.74905
                  79             2.50693            0.592908            -5.76827
                  80             2.53866             0.56706            -5.78668
                  81             2.57039            0.540641            -5.80425
                  82             2.60213            0.513677            -5.82098
                  83             2.63386            0.486197            -5.83685
                  84             2.66559            0.458227            -5.85184
                  85             2.69733            0.429795            -5.86593
                  86             2.72906            0.400931            -5.87911
                  87             2.76079            0.371662            -5.89137
                  88             2.79253             0.34202            -5.90269
                  89             2.82426            0.312033            -5.91307
                  90             2.85599            0.281733            -5.92249
                  91             2.88773            0.251148            -5.93095
                  92             2.91946            0.220311            -5.93843
                  93             2.95119            0.189251            -5.94493
                  94             2.98293            0.158001            -5.95044
                  95             3.01466            0.126592            -5.95495
                  96             3.04639            0.095056            -5.95847
                  97             3.07813           0.0634239            -5.96099
                  98             3.10986           0.0317279             -5.9625
                  99             3.14159                   0              -5.963
