            Interval               Theta              Radial            Vertical
                   0                   0                   0            -2.95207
                   0                   0                   0            -2.95207
                   1           0.0317333           0.0317279            -2.95258
                   2           0.0634665           0.0634239            -2.95409
                   3           0.0951998            0.095056             -2.9566
                   4            0.126933            0.126592            -2.96012
                   5            0.158666            0.158001            -2.96463
                   6              0.1904            0.189251            -2.97014
                   7            0.222133            0.220311            -2.97664
                   8            0.253866            0.251148            -2.98412
                   9            0.285599            0.281733            -2.99258
                  10            0.317333            0.312033              -3.002
                  11            0.349066             0.34202            -3.01238
                  12            0.380799            0.371662             -3.0237
                  13            0.412532            0.400931            -3.03596
                  14            0.444266            0.429795            -3.04915
                  15            0.475999            0.458227            -3.06324
                  16            0.507732            0.486197            -3.07822
                  17            0.539465            0.513677            -3.09409
                  18            0.571199            0.540641            -3.11082
                  19            0.602932             0.56706             -3.1284
                  20            0.634665            0.592908             -3.1468
                  21            0.666398            0.618159            -3.16602
                  22            0.698132            0.642788            -3.18603
                  23            0.729865            0.666769            -3.20681
                  24            0.761598            0.690079            -3.22834
                  25            0.793331            0.712694             -3.2506
                  26            0.825065            0.734592            -3.27356
                  27            0.856798             0.75575            -3.29721
                  28            0.888531            0.776146            -3.32152
                  29            0.920265            0.795762            -3.34646
                  30            0.951998            0.814576            -3.37202
                  31            0.983731             0.83257            -3.39815
                  32             1.01546            0.849725            -3.42485
                  33              1.0472            0.866025            -3.45207
                  34             1.07893            0.881453             -3.4798
                  35             1.11066            0.895994            -3.50801
                  36              1.1424            0.909632            -3.53666
                  37             1.17413            0.922354            -3.56573
                  38             1.20586            0.934148            -3.59519
                  39              1.2376            0.945001              -3.625
                  40             1.26933            0.954902            -3.65515
                  41             1.30106            0.963842             -3.6856
                  42              1.3328            0.971812            -3.71631
                  43             1.36453            0.978802            -3.74727
                  44             1.39626            0.984808            -3.77842
                  45               1.428            0.989821            -3.80976
                  46             1.45973            0.993838            -3.84123
                  47             1.49146            0.996855            -3.87282
                  48              1.5232            0.998867            -3.90449
                  49             1.55493            0.999874            -3.93621
                  50             1.58666            0.999874            -3.96794
                  51              1.6184            0.998867            -3.99965
                  52             1.65013            0.996855            -4.03132
                  53             1.68186            0.993838            -4.06291
                  54              1.7136            0.989821            -4.09439
                  55             1.74533            0.984808            -4.12572
                  56             1.77706            0.978802            -4.15688
                  57              1.8088            0.971812            -4.18783
                  58             1.84053            0.963842            -4.21855
                  59             1.87226            0.954902            -4.24899
                  60               1.904            0.945001            -4.27914
                  61             1.93573            0.934148            -4.30896
                  62             1.96746            0.922354            -4.33842
                  63              1.9992            0.909632            -4.36749
                  64             2.03093            0.895994            -4.39614
                  65             2.06266            0.881453            -4.42434
                  66              2.0944            0.866025            -4.45207
                  67             2.12613            0.849725             -4.4793
                  68             2.15786             0.83257            -4.50599
                  69             2.18959            0.814576            -4.53213
                  70             2.22133            0.795762            -4.55768
                  71             2.25306            0.776146            -4.58262
                  72             2.28479             0.75575            -4.60693
                  73             2.31653            0.734592            -4.63058
                  74             2.34826            0.712694            -4.65355
                  75             2.37999            0.690079            -4.67581
                  76             2.41173            0.666769            -4.69734
                  77             2.44346            0.642788            -4.71812
                  78             2.47519            0.618159            -4.73813
                  79             2.50693            0.592908            -4.75734
                  80             2.53866             0.56706            -4.77575
                  81             2.57039            0.540641            -4.79333
                  82             2.60213            0.513677            -4.81006
                  83             2.63386            0.486197            -4.82592
                  84             2.66559            0.458227            -4.84091
                  85             2.69733            0.429795              -4.855
                  86             2.72906            0.400931            -4.86818
                  87             2.76079            0.371662            -4.88044
                  88             2.79253             0.34202            -4.89176
                  89             2.82426            0.312033            -4.90214
                  90             2.85599            0.281733            -4.91157
                  91             2.88773            0.251148            -4.92002
                  92             2.91946            0.220311             -4.9275
                  93             2.95119            0.189251              -4.934
                  94             2.98293            0.158001            -4.93951
                  95             3.01466            0.126592            -4.94403
                  96             3.04639            0.095056            -4.94754
                  97             3.07813           0.0634239            -4.95006
                  98             3.10986           0.0317279            -4.95157
                  99             3.14159                   0            -4.95207
