            Interval               Theta              Radial            Vertical
                   0                   0                   0           -0.216509
                   0                   0                   0           -0.216509
                   1           0.0317333           0.0317279           -0.217013
                   2           0.0634665           0.0634239           -0.218523
                   3           0.0951998            0.095056           -0.221038
                   4            0.126933            0.126592           -0.224555
                   5            0.158666            0.158001           -0.229071
                   6              0.1904            0.189251           -0.234581
                   7            0.222133            0.220311            -0.24108
                   8            0.253866            0.251148           -0.248561
                   9            0.285599            0.281733           -0.257016
                  10            0.317333            0.312033           -0.266438
                  11            0.349066             0.34202           -0.276817
                  12            0.380799            0.371662           -0.288142
                  13            0.412532            0.400931           -0.300401
                  14            0.444266            0.429795           -0.313583
                  15            0.475999            0.458227           -0.327674
                  16            0.507732            0.486197            -0.34266
                  17            0.539465            0.513677           -0.358526
                  18            0.571199            0.540641           -0.375256
                  19            0.602932             0.56706           -0.392833
                  20            0.634665            0.592908           -0.411239
                  21            0.666398            0.618159           -0.430456
                  22            0.698132            0.642788           -0.450465
                  23            0.729865            0.666769           -0.471245
                  24            0.761598            0.690079           -0.492775
                  25            0.793331            0.712694           -0.515035
                  26            0.825065            0.734592              -0.538
                  27            0.856798             0.75575           -0.561649
                  28            0.888531            0.776146           -0.585957
                  29            0.920265            0.795762             -0.6109
                  30            0.951998            0.814576           -0.636453
                  31            0.983731             0.83257           -0.662589
                  32             1.01546            0.849725           -0.689284
                  33              1.0472            0.866025           -0.716509
                  34             1.07893            0.881453           -0.744238
                  35             1.11066            0.895994           -0.772443
                  36              1.1424            0.909632           -0.801094
                  37             1.17413            0.922354           -0.830164
                  38             1.20586            0.934148           -0.859623
                  39              1.2376            0.945001           -0.889442
                  40             1.26933            0.954902           -0.919589
                  41             1.30106            0.963842           -0.950036
                  42              1.3328            0.971812           -0.980751
                  43             1.36453            0.978802             -1.0117
                  44             1.39626            0.984808            -1.04286
                  45               1.428            0.989821            -1.07419
                  46             1.45973            0.993838            -1.10567
                  47             1.49146            0.996855            -1.13726
                  48              1.5232            0.998867            -1.16893
                  49             1.55493            0.999874            -1.20064
                  50             1.58666            0.999874            -1.23238
                  51              1.6184            0.998867            -1.26409
                  52             1.65013            0.996855            -1.29576
                  53             1.68186            0.993838            -1.32735
                  54              1.7136            0.989821            -1.35882
                  55             1.74533            0.984808            -1.39016
                  56             1.77706            0.978802            -1.42132
                  57              1.8088            0.971812            -1.45227
                  58             1.84053            0.963842            -1.48298
                  59             1.87226            0.954902            -1.51343
                  60               1.904            0.945001            -1.54358
                  61             1.93573            0.934148             -1.5734
                  62             1.96746            0.922354            -1.60285
                  63              1.9992            0.909632            -1.63192
                  64             2.03093            0.895994            -1.66058
                  65             2.06266            0.881453            -1.68878
                  66              2.0944            0.866025            -1.71651
                  67             2.12613            0.849725            -1.74373
                  68             2.15786             0.83257            -1.77043
                  69             2.18959            0.814576            -1.79657
                  70             2.22133            0.795762            -1.82212
                  71             2.25306            0.776146            -1.84706
                  72             2.28479             0.75575            -1.87137
                  73             2.31653            0.734592            -1.89502
                  74             2.34826            0.712694            -1.91798
                  75             2.37999            0.690079            -1.94024
                  76             2.41173            0.666769            -1.96177
                  77             2.44346            0.642788            -1.98255
                  78             2.47519            0.618159            -2.00256
                  79             2.50693            0.592908            -2.02178
                  80             2.53866             0.56706            -2.04019
                  81             2.57039            0.540641            -2.05776
                  82             2.60213            0.513677            -2.07449
                  83             2.63386            0.486197            -2.09036
                  84             2.66559            0.458227            -2.10534
                  85             2.69733            0.429795            -2.11944
                  86             2.72906            0.400931            -2.13262
                  87             2.76079            0.371662            -2.14488
                  88             2.79253             0.34202             -2.1562
                  89             2.82426            0.312033            -2.16658
                  90             2.85599            0.281733              -2.176
                  91             2.88773            0.251148            -2.18446
                  92             2.91946            0.220311            -2.19194
                  93             2.95119            0.189251            -2.19844
                  94             2.98293            0.158001            -2.20395
                  95             3.01466            0.126592            -2.20846
                  96             3.04639            0.095056            -2.21198
                  97             3.07813           0.0634239             -2.2145
                  98             3.10986           0.0317279            -2.21601
                  99             3.14159                   0            -2.21651
