            Interval               Theta              Radial            Vertical
                   0                   0                   0            -1.09893
                   0                   0                   0            -1.09893
                   1           0.0317333           0.0317279            -1.09944
                   2           0.0634665           0.0634239            -1.10095
                   3           0.0951998            0.095056            -1.10346
                   4            0.126933            0.126592            -1.10698
                   5            0.158666            0.158001            -1.11149
                   6              0.1904            0.189251              -1.117
                   7            0.222133            0.220311             -1.1235
                   8            0.253866            0.251148            -1.13098
                   9            0.285599            0.281733            -1.13944
                  10            0.317333            0.312033            -1.14886
                  11            0.349066             0.34202            -1.15924
                  12            0.380799            0.371662            -1.17056
                  13            0.412532            0.400931            -1.18282
                  14            0.444266            0.429795            -1.19601
                  15            0.475999            0.458227             -1.2101
                  16            0.507732            0.486197            -1.22508
                  17            0.539465            0.513677            -1.24095
                  18            0.571199            0.540641            -1.25768
                  19            0.602932             0.56706            -1.27526
                  20            0.634665            0.592908            -1.29366
                  21            0.666398            0.618159            -1.31288
                  22            0.698132            0.642788            -1.33289
                  23            0.729865            0.666769            -1.35367
                  24            0.761598            0.690079             -1.3752
                  25            0.793331            0.712694            -1.39746
                  26            0.825065            0.734592            -1.42042
                  27            0.856798             0.75575            -1.44407
                  28            0.888531            0.776146            -1.46838
                  29            0.920265            0.795762            -1.49332
                  30            0.951998            0.814576            -1.51888
                  31            0.983731             0.83257            -1.54501
                  32             1.01546            0.849725            -1.57171
                  33              1.0472            0.866025            -1.59893
                  34             1.07893            0.881453            -1.62666
                  35             1.11066            0.895994            -1.65487
                  36              1.1424            0.909632            -1.68352
                  37             1.17413            0.922354            -1.71259
                  38             1.20586            0.934148            -1.74205
                  39              1.2376            0.945001            -1.77186
                  40             1.26933            0.954902            -1.80201
                  41             1.30106            0.963842            -1.83246
                  42              1.3328            0.971812            -1.86317
                  43             1.36453            0.978802            -1.89413
                  44             1.39626            0.984808            -1.92528
                  45               1.428            0.989821            -1.95662
                  46             1.45973            0.993838            -1.98809
                  47             1.49146            0.996855            -2.01968
                  48              1.5232            0.998867            -2.05135
                  49             1.55493            0.999874            -2.08307
                  50             1.58666            0.999874             -2.1148
                  51              1.6184            0.998867            -2.14651
                  52             1.65013            0.996855            -2.17818
                  53             1.68186            0.993838            -2.20977
                  54              1.7136            0.989821            -2.24125
                  55             1.74533            0.984808            -2.27258
                  56             1.77706            0.978802            -2.30374
                  57              1.8088            0.971812            -2.33469
                  58             1.84053            0.963842            -2.36541
                  59             1.87226            0.954902            -2.39585
                  60               1.904            0.945001              -2.426
                  61             1.93573            0.934148            -2.45582
                  62             1.96746            0.922354            -2.48528
                  63              1.9992            0.909632            -2.51435
                  64             2.03093            0.895994              -2.543
                  65             2.06266            0.881453             -2.5712
                  66              2.0944            0.866025            -2.59893
                  67             2.12613            0.849725            -2.62616
                  68             2.15786             0.83257            -2.65285
                  69             2.18959            0.814576            -2.67899
                  70             2.22133            0.795762            -2.70454
                  71             2.25306            0.776146            -2.72949
                  72             2.28479             0.75575            -2.75379
                  73             2.31653            0.734592            -2.77744
                  74             2.34826            0.712694            -2.80041
                  75             2.37999            0.690079            -2.82267
                  76             2.41173            0.666769             -2.8442
                  77             2.44346            0.642788            -2.86498
                  78             2.47519            0.618159            -2.88499
                  79             2.50693            0.592908             -2.9042
                  80             2.53866             0.56706            -2.92261
                  81             2.57039            0.540641            -2.94019
                  82             2.60213            0.513677            -2.95692
                  83             2.63386            0.486197            -2.97278
                  84             2.66559            0.458227            -2.98777
                  85             2.69733            0.429795            -3.00186
                  86             2.72906            0.400931            -3.01504
                  87             2.76079            0.371662             -3.0273
                  88             2.79253             0.34202            -3.03863
                  89             2.82426            0.312033              -3.049
                  90             2.85599            0.281733            -3.05843
                  91             2.88773            0.251148            -3.06688
                  92             2.91946            0.220311            -3.07436
                  93             2.95119            0.189251            -3.08086
                  94             2.98293            0.158001            -3.08637
                  95             3.01466            0.126592            -3.09089
                  96             3.04639            0.095056             -3.0944
                  97             3.07813           0.0634239            -3.09692
                  98             3.10986           0.0317279            -3.09843
                  99             3.14159                   0            -3.09893
