            Interval               Theta              Radial            Vertical
                   0                   0                   0             2.87358
                   0                   0                   0             2.87358
                   1           0.0317333           0.0317279             2.87307
                   2           0.0634665           0.0634239             2.87156
                   3           0.0951998            0.095056             2.86905
                   4            0.126933            0.126592             2.86553
                   5            0.158666            0.158001             2.86102
                   6              0.1904            0.189251             2.85551
                   7            0.222133            0.220311             2.84901
                   8            0.253866            0.251148             2.84153
                   9            0.285599            0.281733             2.83307
                  10            0.317333            0.312033             2.82365
                  11            0.349066             0.34202             2.81327
                  12            0.380799            0.371662             2.80195
                  13            0.412532            0.400931             2.78969
                  14            0.444266            0.429795              2.7765
                  15            0.475999            0.458227             2.76241
                  16            0.507732            0.486197             2.74743
                  17            0.539465            0.513677             2.73156
                  18            0.571199            0.540641             2.71483
                  19            0.602932             0.56706             2.69725
                  20            0.634665            0.592908             2.67885
                  21            0.666398            0.618159             2.65963
                  22            0.698132            0.642788             2.63962
                  23            0.729865            0.666769             2.61884
                  24            0.761598            0.690079             2.59731
                  25            0.793331            0.712694             2.57505
                  26            0.825065            0.734592             2.55209
                  27            0.856798             0.75575             2.52844
                  28            0.888531            0.776146             2.50413
                  29            0.920265            0.795762             2.47919
                  30            0.951998            0.814576             2.45363
                  31            0.983731             0.83257              2.4275
                  32             1.01546            0.849725              2.4008
                  33              1.0472            0.866025             2.37358
                  34             1.07893            0.881453             2.34585
                  35             1.11066            0.895994             2.31764
                  36              1.1424            0.909632             2.28899
                  37             1.17413            0.922354             2.25992
                  38             1.20586            0.934148             2.23046
                  39              1.2376            0.945001             2.20065
                  40             1.26933            0.954902              2.1705
                  41             1.30106            0.963842             2.14005
                  42              1.3328            0.971812             2.10934
                  43             1.36453            0.978802             2.07838
                  44             1.39626            0.984808             2.04723
                  45               1.428            0.989821             2.01589
                  46             1.45973            0.993838             1.98442
                  47             1.49146            0.996855             1.95283
                  48              1.5232            0.998867             1.92116
                  49             1.55493            0.999874             1.88944
                  50             1.58666            0.999874             1.85771
                  51              1.6184            0.998867               1.826
                  52             1.65013            0.996855             1.79433
                  53             1.68186            0.993838             1.76274
                  54              1.7136            0.989821             1.73126
                  55             1.74533            0.984808             1.69993
                  56             1.77706            0.978802             1.66877
                  57              1.8088            0.971812             1.63782
                  58             1.84053            0.963842              1.6071
                  59             1.87226            0.954902             1.57666
                  60               1.904            0.945001             1.54651
                  61             1.93573            0.934148             1.51669
                  62             1.96746            0.922354             1.48723
                  63              1.9992            0.909632             1.45816
                  64             2.03093            0.895994             1.42951
                  65             2.06266            0.881453             1.40131
                  66              2.0944            0.866025             1.37358
                  67             2.12613            0.849725             1.34635
                  68             2.15786             0.83257             1.31966
                  69             2.18959            0.814576             1.29352
                  70             2.22133            0.795762             1.26797
                  71             2.25306            0.776146             1.24302
                  72             2.28479             0.75575             1.21872
                  73             2.31653            0.734592             1.19507
                  74             2.34826            0.712694              1.1721
                  75             2.37999            0.690079             1.14984
                  76             2.41173            0.666769             1.12831
                  77             2.44346            0.642788             1.10753
                  78             2.47519            0.618159             1.08752
                  79             2.50693            0.592908             1.06831
                  80             2.53866             0.56706              1.0499
                  81             2.57039            0.540641             1.03232
                  82             2.60213            0.513677             1.01559
                  83             2.63386            0.486197            0.999728
                  84             2.66559            0.458227            0.984742
                  85             2.69733            0.429795            0.970651
                  86             2.72906            0.400931            0.957469
                  87             2.76079            0.371662             0.94521
                  88             2.79253             0.34202            0.933885
                  89             2.82426            0.312033            0.923506
                  90             2.85599            0.281733            0.914085
                  91             2.88773            0.251148            0.905629
                  92             2.91946            0.220311            0.898148
                  93             2.95119            0.189251            0.891649
                  94             2.98293            0.158001            0.886139
                  95             3.01466            0.126592            0.881623
                  96             3.04639            0.095056            0.878106
                  97             3.07813           0.0634239            0.875591
                  98             3.10986           0.0317279            0.874081
                  99             3.14159                   0            0.873578
