            Interval               Theta              Radial            Vertical
                   0                   0                   0             3.13616
                   0                   0                   0             3.13616
                   1           0.0317333           0.0317279             3.13565
                   2           0.0634665           0.0634239             3.13414
                   3           0.0951998            0.095056             3.13163
                   4            0.126933            0.126592             3.12811
                   5            0.158666            0.158001              3.1236
                   6              0.1904            0.189251             3.11809
                   7            0.222133            0.220311             3.11159
                   8            0.253866            0.251148             3.10411
                   9            0.285599            0.281733             3.09565
                  10            0.317333            0.312033             3.08623
                  11            0.349066             0.34202             3.07585
                  12            0.380799            0.371662             3.06452
                  13            0.412532            0.400931             3.05227
                  14            0.444266            0.429795             3.03908
                  15            0.475999            0.458227             3.02499
                  16            0.507732            0.486197             3.01001
                  17            0.539465            0.513677             2.99414
                  18            0.571199            0.540641             2.97741
                  19            0.602932             0.56706             2.95983
                  20            0.634665            0.592908             2.94143
                  21            0.666398            0.618159             2.92221
                  22            0.698132            0.642788              2.9022
                  23            0.729865            0.666769             2.88142
                  24            0.761598            0.690079             2.85989
                  25            0.793331            0.712694             2.83763
                  26            0.825065            0.734592             2.81467
                  27            0.856798             0.75575             2.79102
                  28            0.888531            0.776146             2.76671
                  29            0.920265            0.795762             2.74177
                  30            0.951998            0.814576             2.71621
                  31            0.983731             0.83257             2.69008
                  32             1.01546            0.849725             2.66338
                  33              1.0472            0.866025             2.63616
                  34             1.07893            0.881453             2.60843
                  35             1.11066            0.895994             2.58022
                  36              1.1424            0.909632             2.55157
                  37             1.17413            0.922354              2.5225
                  38             1.20586            0.934148             2.49304
                  39              1.2376            0.945001             2.46323
                  40             1.26933            0.954902             2.43308
                  41             1.30106            0.963842             2.40263
                  42              1.3328            0.971812             2.37192
                  43             1.36453            0.978802             2.34096
                  44             1.39626            0.984808             2.30981
                  45               1.428            0.989821             2.27847
                  46             1.45973            0.993838               2.247
                  47             1.49146            0.996855             2.21541
                  48              1.5232            0.998867             2.18374
                  49             1.55493            0.999874             2.15202
                  50             1.58666            0.999874             2.12029
                  51              1.6184            0.998867             2.08858
                  52             1.65013            0.996855             2.05691
                  53             1.68186            0.993838             2.02532
                  54              1.7136            0.989821             1.99384
                  55             1.74533            0.984808             1.96251
                  56             1.77706            0.978802             1.93135
                  57              1.8088            0.971812              1.9004
                  58             1.84053            0.963842             1.86968
                  59             1.87226            0.954902             1.83924
                  60               1.904            0.945001             1.80909
                  61             1.93573            0.934148             1.77927
                  62             1.96746            0.922354             1.74981
                  63              1.9992            0.909632             1.72074
                  64             2.03093            0.895994             1.69209
                  65             2.06266            0.881453             1.66389
                  66              2.0944            0.866025             1.63616
                  67             2.12613            0.849725             1.60893
                  68             2.15786             0.83257             1.58224
                  69             2.18959            0.814576              1.5561
                  70             2.22133            0.795762             1.53055
                  71             2.25306            0.776146              1.5056
                  72             2.28479             0.75575              1.4813
                  73             2.31653            0.734592             1.45765
                  74             2.34826            0.712694             1.43468
                  75             2.37999            0.690079             1.41242
                  76             2.41173            0.666769             1.39089
                  77             2.44346            0.642788             1.37011
                  78             2.47519            0.618159              1.3501
                  79             2.50693            0.592908             1.33089
                  80             2.53866             0.56706             1.31248
                  81             2.57039            0.540641              1.2949
                  82             2.60213            0.513677             1.27817
                  83             2.63386            0.486197             1.26231
                  84             2.66559            0.458227             1.24732
                  85             2.69733            0.429795             1.23323
                  86             2.72906            0.400931             1.22005
                  87             2.76079            0.371662             1.20779
                  88             2.79253             0.34202             1.19646
                  89             2.82426            0.312033             1.18609
                  90             2.85599            0.281733             1.17666
                  91             2.88773            0.251148             1.16821
                  92             2.91946            0.220311             1.16073
                  93             2.95119            0.189251             1.15423
                  94             2.98293            0.158001             1.14872
                  95             3.01466            0.126592              1.1442
                  96             3.04639            0.095056             1.14069
                  97             3.07813           0.0634239             1.13817
                  98             3.10986           0.0317279             1.13666
                  99             3.14159                   0             1.13616
