            Interval               Theta              Radial            Vertical
                   0                   0                   0           -0.217197
                   0                   0                   0           -0.217197
                   1           0.0317333           0.0317279             -0.2177
                   2           0.0634665           0.0634239            -0.21921
                   3           0.0951998            0.095056           -0.221725
                   4            0.126933            0.126592           -0.225242
                   5            0.158666            0.158001           -0.229758
                   6              0.1904            0.189251           -0.235268
                   7            0.222133            0.220311           -0.241767
                   8            0.253866            0.251148           -0.249248
                   9            0.285599            0.281733           -0.257704
                  10            0.317333            0.312033           -0.267126
                  11            0.349066             0.34202           -0.277504
                  12            0.380799            0.371662           -0.288829
                  13            0.412532            0.400931           -0.301088
                  14            0.444266            0.429795            -0.31427
                  15            0.475999            0.458227           -0.328362
                  16            0.507732            0.486197           -0.343348
                  17            0.539465            0.513677           -0.359214
                  18            0.571199            0.540641           -0.375943
                  19            0.602932             0.56706            -0.39352
                  20            0.634665            0.592908           -0.411927
                  21            0.666398            0.618159           -0.431144
                  22            0.698132            0.642788           -0.451153
                  23            0.729865            0.666769           -0.471933
                  24            0.761598            0.690079           -0.493463
                  25            0.793331            0.712694           -0.515722
                  26            0.825065            0.734592           -0.538688
                  27            0.856798             0.75575           -0.562336
                  28            0.888531            0.776146           -0.586644
                  29            0.920265            0.795762           -0.611587
                  30            0.951998            0.814576            -0.63714
                  31            0.983731             0.83257           -0.663277
                  32             1.01546            0.849725           -0.689971
                  33              1.0472            0.866025           -0.717197
                  34             1.07893            0.881453           -0.744926
                  35             1.11066            0.895994            -0.77313
                  36              1.1424            0.909632           -0.801782
                  37             1.17413            0.922354           -0.830852
                  38             1.20586            0.934148           -0.860311
                  39              1.2376            0.945001           -0.890129
                  40             1.26933            0.954902           -0.920277
                  41             1.30106            0.963842           -0.950723
                  42              1.3328            0.971812           -0.981438
                  43             1.36453            0.978802            -1.01239
                  44             1.39626            0.984808            -1.04355
                  45               1.428            0.989821            -1.07488
                  46             1.45973            0.993838            -1.10636
                  47             1.49146            0.996855            -1.13795
                  48              1.5232            0.998867            -1.16962
                  49             1.55493            0.999874            -1.20133
                  50             1.58666            0.999874            -1.23306
                  51              1.6184            0.998867            -1.26478
                  52             1.65013            0.996855            -1.29645
                  53             1.68186            0.993838            -1.32804
                  54              1.7136            0.989821            -1.35951
                  55             1.74533            0.984808            -1.39085
                  56             1.77706            0.978802              -1.422
                  57              1.8088            0.971812            -1.45296
                  58             1.84053            0.963842            -1.48367
                  59             1.87226            0.954902            -1.51412
                  60               1.904            0.945001            -1.54426
                  61             1.93573            0.934148            -1.57408
                  62             1.96746            0.922354            -1.60354
                  63              1.9992            0.909632            -1.63261
                  64             2.03093            0.895994            -1.66126
                  65             2.06266            0.881453            -1.68947
                  66              2.0944            0.866025             -1.7172
                  67             2.12613            0.849725            -1.74442
                  68             2.15786             0.83257            -1.77112
                  69             2.18959            0.814576            -1.79725
                  70             2.22133            0.795762            -1.82281
                  71             2.25306            0.776146            -1.84775
                  72             2.28479             0.75575            -1.87206
                  73             2.31653            0.734592            -1.89571
                  74             2.34826            0.712694            -1.91867
                  75             2.37999            0.690079            -1.94093
                  76             2.41173            0.666769            -1.96246
                  77             2.44346            0.642788            -1.98324
                  78             2.47519            0.618159            -2.00325
                  79             2.50693            0.592908            -2.02247
                  80             2.53866             0.56706            -2.04087
                  81             2.57039            0.540641            -2.05845
                  82             2.60213            0.513677            -2.07518
                  83             2.63386            0.486197            -2.09105
                  84             2.66559            0.458227            -2.10603
                  85             2.69733            0.429795            -2.12012
                  86             2.72906            0.400931            -2.13331
                  87             2.76079            0.371662            -2.14556
                  88             2.79253             0.34202            -2.15689
                  89             2.82426            0.312033            -2.16727
                  90             2.85599            0.281733            -2.17669
                  91             2.88773            0.251148            -2.18515
                  92             2.91946            0.220311            -2.19263
                  93             2.95119            0.189251            -2.19913
                  94             2.98293            0.158001            -2.20464
                  95             3.01466            0.126592            -2.20915
                  96             3.04639            0.095056            -2.21267
                  97             3.07813           0.0634239            -2.21518
                  98             3.10986           0.0317279            -2.21669
                  99             3.14159                   0             -2.2172
