            Interval               Theta              Radial            Vertical
                   0                   0                   0            -1.63934
                   0                   0                   0            -1.63934
                   1           0.0317333           0.0317279            -1.63985
                   2           0.0634665           0.0634239            -1.64136
                   3           0.0951998            0.095056            -1.64387
                   4            0.126933            0.126592            -1.64739
                   5            0.158666            0.158001             -1.6519
                   6              0.1904            0.189251            -1.65741
                   7            0.222133            0.220311            -1.66391
                   8            0.253866            0.251148            -1.67139
                   9            0.285599            0.281733            -1.67985
                  10            0.317333            0.312033            -1.68927
                  11            0.349066             0.34202            -1.69965
                  12            0.380799            0.371662            -1.71098
                  13            0.412532            0.400931            -1.72323
                  14            0.444266            0.429795            -1.73642
                  15            0.475999            0.458227            -1.75051
                  16            0.507732            0.486197            -1.76549
                  17            0.539465            0.513677            -1.78136
                  18            0.571199            0.540641            -1.79809
                  19            0.602932             0.56706            -1.81567
                  20            0.634665            0.592908            -1.83407
                  21            0.666398            0.618159            -1.85329
                  22            0.698132            0.642788             -1.8733
                  23            0.729865            0.666769            -1.89408
                  24            0.761598            0.690079            -1.91561
                  25            0.793331            0.712694            -1.93787
                  26            0.825065            0.734592            -1.96083
                  27            0.856798             0.75575            -1.98448
                  28            0.888531            0.776146            -2.00879
                  29            0.920265            0.795762            -2.03373
                  30            0.951998            0.814576            -2.05929
                  31            0.983731             0.83257            -2.08542
                  32             1.01546            0.849725            -2.11212
                  33              1.0472            0.866025            -2.13934
                  34             1.07893            0.881453            -2.16707
                  35             1.11066            0.895994            -2.19528
                  36              1.1424            0.909632            -2.22393
                  37             1.17413            0.922354              -2.253
                  38             1.20586            0.934148            -2.28246
                  39              1.2376            0.945001            -2.31228
                  40             1.26933            0.954902            -2.34242
                  41             1.30106            0.963842            -2.37287
                  42              1.3328            0.971812            -2.40358
                  43             1.36453            0.978802            -2.43454
                  44             1.39626            0.984808             -2.4657
                  45               1.428            0.989821            -2.49703
                  46             1.45973            0.993838            -2.52851
                  47             1.49146            0.996855            -2.56009
                  48              1.5232            0.998867            -2.59176
                  49             1.55493            0.999874            -2.62348
                  50             1.58666            0.999874            -2.65521
                  51              1.6184            0.998867            -2.68693
                  52             1.65013            0.996855            -2.71859
                  53             1.68186            0.993838            -2.75018
                  54              1.7136            0.989821            -2.78166
                  55             1.74533            0.984808            -2.81299
                  56             1.77706            0.978802            -2.84415
                  57              1.8088            0.971812             -2.8751
                  58             1.84053            0.963842            -2.90582
                  59             1.87226            0.954902            -2.93626
                  60               1.904            0.945001            -2.96641
                  61             1.93573            0.934148            -2.99623
                  62             1.96746            0.922354            -3.02569
                  63              1.9992            0.909632            -3.05476
                  64             2.03093            0.895994            -3.08341
                  65             2.06266            0.881453            -3.11161
                  66              2.0944            0.866025            -3.13934
                  67             2.12613            0.849725            -3.16657
                  68             2.15786             0.83257            -3.19326
                  69             2.18959            0.814576             -3.2194
                  70             2.22133            0.795762            -3.24495
                  71             2.25306            0.776146             -3.2699
                  72             2.28479             0.75575             -3.2942
                  73             2.31653            0.734592            -3.31785
                  74             2.34826            0.712694            -3.34082
                  75             2.37999            0.690079            -3.36308
                  76             2.41173            0.666769            -3.38461
                  77             2.44346            0.642788            -3.40539
                  78             2.47519            0.618159             -3.4254
                  79             2.50693            0.592908            -3.44461
                  80             2.53866             0.56706            -3.46302
                  81             2.57039            0.540641             -3.4806
                  82             2.60213            0.513677            -3.49733
                  83             2.63386            0.486197            -3.51319
                  84             2.66559            0.458227            -3.52818
                  85             2.69733            0.429795            -3.54227
                  86             2.72906            0.400931            -3.55545
                  87             2.76079            0.371662            -3.56771
                  88             2.79253             0.34202            -3.57904
                  89             2.82426            0.312033            -3.58941
                  90             2.85599            0.281733            -3.59884
                  91             2.88773            0.251148            -3.60729
                  92             2.91946            0.220311            -3.61477
                  93             2.95119            0.189251            -3.62127
                  94             2.98293            0.158001            -3.62678
                  95             3.01466            0.126592             -3.6313
                  96             3.04639            0.095056            -3.63482
                  97             3.07813           0.0634239            -3.63733
                  98             3.10986           0.0317279            -3.63884
                  99             3.14159                   0            -3.63934
